dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1536037200,2018-09-04 05:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.54,23.92,20.6,22.84,1025,,,96,2.49,140,0.3,,,,1,500,Rain,light rain,10n
1536040800,2018-09-04 06:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.22,23.91,20,23.45,1024,,,100,2.3,142,,,,,1,701,Mist,mist,50n
1536044400,2018-09-04 07:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.37,24.69,20.6,22.55,1024,,,100,1.5,160,,,,,1,800,Clear,sky is clear,01n
1536048000,2018-09-04 08:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.58,24.44,20.6,23.04,1024,,,100,2.31,148,,,,,1,800,Clear,sky is clear,01n
1536051600,2018-09-04 09:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.19,23.95,20,22.48,1024,,,100,2.18,155,,,,,1,741,Fog,fog,50n
1536055200,2018-09-04 10:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.66,23.63,18.3,22.2,1024,,,100,1.49,136,,,,,90,741,Fog,fog,50n
1536058800,2018-09-04 11:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.22,22.89,18.9,22.26,1024,,,100,1.62,160,,,,,90,741,Fog,fog,50n
1536062400,2018-09-04 12:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.93,23.72,18.9,23,1025,,,100,1.94,166,,,,,90,741,Fog,fog,50d
1536066000,2018-09-04 13:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.09,27.34,22,24.03,1025,,,100,1.5,190,,,,,75,803,Clouds,broken clouds,04d
1536069600,2018-09-04 14:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,25.66,30.35,23.3,27,1025,,,97,2.6,160,,,,,1,800,Clear,sky is clear,01d
1536073200,2018-09-04 15:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,27.57,31.94,26,30.15,1025,,,84,2.6,170,,,,,1,800,Clear,sky is clear,01d
1536076800,2018-09-04 16:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,29.44,34.03,28,31.61,1025,,,77,2.6,160,,,,,1,800,Clear,sky is clear,01d
1536080400,2018-09-04 17:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,30.72,35.37,29,33.43,1024,,,72,2.6,190,,,,,1,800,Clear,sky is clear,01d
1536084000,2018-09-04 18:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,31.55,34.28,30.6,33.36,1024,,,63,4.1,230,,,,,20,801,Clouds,few clouds,02d
1536087600,2018-09-04 19:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,31.93,34.87,30.6,33.9,1023,,,63,4.1,180,,,,,1,800,Clear,sky is clear,01d
1536091200,2018-09-04 20:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,31.89,35.55,30.7,33.58,1023,,,61,2.6,180,,,,,20,801,Clouds,few clouds,02d
1536094800,2018-09-04 21:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,31.82,34.08,30.8,33,1022,,,59,4.1,200,,,,,1,800,Clear,sky is clear,01d
1536098400,2018-09-04 22:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,31.26,34.09,30.2,32.2,1022,,,60,3.1,170,,,,,1,800,Clear,sky is clear,01d
1536102000,2018-09-04 23:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,30.42,34.24,29.6,31.69,1021,,,65,2.1,190,,,,,1,800,Clear,sky is clear,01d
1536105600,2018-09-05 00:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,28.04,32.46,27,29.98,1021,,,76,1.5,160,,,,,1,800,Clear,sky is clear,01d
1536109200,2018-09-05 01:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,27.1,31.02,26,28.21,1022,,,76,1.5,120,,,,,1,800,Clear,sky is clear,01n
1536112800,2018-09-05 02:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,26.32,29.97,25.3,27.31,1022,,,84,2.6,150,,,,,1,800,Clear,sky is clear,01n
1536116400,2018-09-05 03:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,25.89,30.4,24.4,27,1022,,,87,1.5,150,,,,,1,800,Clear,sky is clear,01n
1536120000,2018-09-05 04:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,25.46,29.73,24.4,26.39,1022,,,87,1.5,130,,,,,1,800,Clear,sky is clear,01n
1536123600,2018-09-05 05:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,24.93,28.91,24,26,1022,,,87,1.5,160,,,,,1,800,Clear,sky is clear,01n
1536127200,2018-09-05 06:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,24.93,29.09,24,26,1021,,,89,1.54,170,,,,,1,800,Clear,sky is clear,01n
1536130800,2018-09-05 07:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,24.08,27.6,21.7,25,1021,,,96,2.78,192,,,,,1,741,Fog,fog,50n
1536134400,2018-09-05 08:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.75,27.53,22,25,1021,,,100,2.7,196,,,,,1,701,Mist,mist,50n
1536138000,2018-09-05 09:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.5,27.38,22.6,24.4,1021,,,94,1.54,210,,,,,1,800,Clear,sky is clear,01n
1536141600,2018-09-05 10:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.12,25.97,21.8,24,1021,,,89,2.06,210,,,,,1,800,Clear,sky is clear,01n
1536145200,2018-09-05 11:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,22.81,25.87,22,23.52,1021,,,89,1.54,200,,,,,1,800,Clear,sky is clear,01n
1536148800,2018-09-05 12:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.94,26.48,23.24,24.4,1021,,,89,3.09,220,,,,,1,800,Clear,sky is clear,01d
1536152400,2018-09-05 13:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,25.79,29.82,24.4,27,1021,,,87,2.1,180,,,,,1,800,Clear,sky is clear,01d
1536156000,2018-09-05 14:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,27.87,30.48,27,29.05,1021,,,74,3.6,210,,,,,1,800,Clear,sky is clear,01d
1536159600,2018-09-05 15:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,29.82,31.5,28.9,31.71,1021,,,67,5.1,200,,,,,1,800,Clear,sky is clear,01d
1536163200,2018-09-05 16:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,31.03,31.72,30,32.9,1021,,,61,6.2,210,,,,,1,800,Clear,sky is clear,01d
1536166800,2018-09-05 17:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,31.89,32.76,31,33.98,1020,,,57,5.7,200,,,,,1,800,Clear,sky is clear,01d
1536170400,2018-09-05 18:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,32.47,34.05,31.4,34.49,1020,,,57,5.1,200,,,,,40,802,Clouds,scattered clouds,03d
1536174000,2018-09-05 19:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,32.1,33.23,30,34.35,1019,,,58,5.7,200,,,,,1,800,Clear,sky is clear,01d
1536177600,2018-09-05 20:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,32.45,32.58,31.7,34.42,1019,,,55,6.7,220,,,,,1,800,Clear,sky is clear,01d
1536181200,2018-09-05 21:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,32.22,32.94,31,33.84,1018,,,55,5.7,200,,,,,20,801,Clouds,few clouds,02d
1536184800,2018-09-05 22:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,31.66,32.26,30.08,33,1019,,,56,5.7,200,,,,,20,801,Clouds,few clouds,02d
1536188400,2018-09-05 23:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,30.4,32.87,29,32,1019,,,63,3.6,200,,,,,1,800,Clear,sky is clear,01d
1536192000,2018-09-06 00:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,28.41,31.98,27,31,1019,,,71,2.1,170,,,,,1,800,Clear,sky is clear,01d
1536195600,2018-09-06 01:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,25.6,30.09,22.3,29.4,1020,,,90,1.76,268,,,,,1,800,Clear,sky is clear,01n
1536199200,2018-09-06 02:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,24.87,25.9,22,28,1021,,,73,3.6,280,,,,,75,211,Thunderstorm,thunderstorm,11n
1536202800,2018-09-06 03:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.51,24.52,21.9,26.37,1021,,,90,5.1,250,,,,,40,802,Clouds,scattered clouds,03n
1536206400,2018-09-06 04:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,22.78,24.39,21,26.36,1022,,,93,4.1,230,0.8,,,,40,500,Rain,light rain,10n
1536210000,2018-09-06 05:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,22.64,24.88,21,25.35,1022,,,93,3.1,270,5.57,,,,75,502,Rain,heavy intensity rain,10n
1536213600,2018-09-06 06:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,22.28,24.08,21,24.28,1021,,,90,3.1,310,0.4,,,,40,500,Rain,light rain,10n
1536217200,2018-09-06 07:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,22.15,24.23,20.5,24.56,1021,,,90,2.6,310,0.3,,,,1,500,Rain,light rain,10n
1536220800,2018-09-06 08:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.59,24.27,19.8,24.09,1022,,,96,2.1,200,,,,,90,804,Clouds,overcast clouds,04n
1536224400,2018-09-06 09:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,22.51,25.81,21.5,23.65,1022,,,93,1.5,10,,0.3,,,90,500,Rain,light rain,10n
1536228000,2018-09-06 10:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.19,21.32,19.2,22,1023,,,93,5.1,330,,,,,90,701,Mist,mist,50n
1536231600,2018-09-06 11:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.66,21.84,20,21.37,1024,,,96,3.6,20,,,,,90,804,Clouds,overcast clouds,04n
1536235200,2018-09-06 12:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.11,21.03,19,21.15,1025,,,96,3.6,360,0.5,,,,90,500,Rain,light rain,10d
1536235200,2018-09-06 12:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.11,21.03,19,21.15,1025,,,96,3.6,360,0.5,,,,90,701,Mist,mist,50d
1536238800,2018-09-06 13:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,19.96,21.51,18.1,21.01,1025,,,96,2.6,30,0.5,,,,90,500,Rain,light rain,10d
1536238800,2018-09-06 13:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,19.96,21.51,18.1,21.01,1025,,,96,2.6,30,0.5,,,,90,701,Mist,mist,50d
1536242400,2018-09-06 14:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.27,22.08,18,21.1,1025,,,93,2.1,40,0.3,,,,90,500,Rain,light rain,10d
1536246000,2018-09-06 15:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.22,22.43,19.93,22,1025,,,89,3.1,360,,0.3,,,90,500,Rain,light rain,10d
1536249600,2018-09-06 16:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.57,23.12,20.13,22.2,1026,,,87,2.6,10,,,,,90,804,Clouds,overcast clouds,04d
1536253200,2018-09-06 17:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,22.53,24.61,21.34,24,1025,,,84,2.1,0,,,,,75,803,Clouds,broken clouds,04d
1536256800,2018-09-06 18:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,22.54,22.95,21.9,23.3,1025,,,81,4.1,10,,,,,90,804,Clouds,overcast clouds,04d
1536260400,2018-09-06 19:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.36,23.74,22.7,24.4,1025,,,73,3.6,30,,,,,90,804,Clouds,overcast clouds,04d
1536264000,2018-09-06 20:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.92,25.04,23,25,1025,,,71,2.6,40,,,,,75,803,Clouds,broken clouds,04d
1536267600,2018-09-06 21:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23,21.76,21,24.99,1024,,,73,5.7,360,,,,,90,804,Clouds,overcast clouds,04d
1536271200,2018-09-06 22:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,22.79,22.51,21.3,24,1024,,,76,4.6,360,,,,,20,801,Clouds,few clouds,02d
1536274800,2018-09-06 23:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,22.14,22.11,20.4,23.3,1024,,,78,4.1,360,,,,,90,804,Clouds,overcast clouds,04d
1536278400,2018-09-07 00:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.39,21.51,19.6,22.82,1024,,,75,3.1,350,,,,,20,801,Clouds,few clouds,02d
1536282000,2018-09-07 01:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.82,20.72,18.5,22.23,1025,,,75,3.1,10,,,,,75,803,Clouds,broken clouds,04n
1536285600,2018-09-07 02:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.08,20.68,17.5,22,1025,,,83,2.6,360,,,,,1,800,Clear,sky is clear,01n
1536289200,2018-09-07 03:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,19.93,19.97,19,21,1025,,,81,3.1,350,,,,,75,803,Clouds,broken clouds,04n
1536292800,2018-09-07 04:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,19.33,19.58,18.89,20,1025,,,87,3.1,20,,,,,20,801,Clouds,few clouds,02n
1536296400,2018-09-07 05:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,18.42,17.48,16.5,19.11,1025,,,80,3.6,40,,,,,40,802,Clouds,scattered clouds,03n
1536300000,2018-09-07 06:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,18.05,17.48,17.54,18.72,1025,,,77,2.6,10,,,,,90,804,Clouds,overcast clouds,04n
1536303600,2018-09-07 07:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.48,17.07,16,18.53,1025,,,77,2.1,20,,,,,90,804,Clouds,overcast clouds,04n
1536307200,2018-09-07 08:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.47,16.23,16,18.45,1025,,,75,3.1,360,,,,,90,804,Clouds,overcast clouds,04n
1536310800,2018-09-07 09:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.41,15.93,15.5,18.35,1025,,,77,3.6,10,,,,,90,804,Clouds,overcast clouds,04n
1536314400,2018-09-07 10:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.21,16.37,15,18,1025,,,77,2.6,360,,,,,90,804,Clouds,overcast clouds,04n
1536318000,2018-09-07 11:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.32,17.06,16.22,18,1024,,,80,2.1,360,,,,,75,803,Clouds,broken clouds,04n
1536321600,2018-09-07 12:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.44,16.17,16.25,18,1024,,,80,3.6,350,,,,,20,801,Clouds,few clouds,02d
1536325200,2018-09-07 13:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.95,15.95,16,19,1025,,,77,4.6,360,,,,,1,800,Clear,sky is clear,01d
1536328800,2018-09-07 14:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,18.65,17.3,17,20,1025,,,78,4.1,10,,,,,1,800,Clear,sky is clear,01d
1536332400,2018-09-07 15:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.8,20.1,19.68,22,1025,,,72,3.6,10,,,,,1,800,Clear,sky is clear,01d
1536336000,2018-09-07 16:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.39,19.79,19,23,1025,,,67,4.6,360,,,,,1,800,Clear,sky is clear,01d
1536339600,2018-09-07 17:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.78,20.15,19.3,23,1024,,,61,4.1,330,,,,,20,801,Clouds,few clouds,02d
1536343200,2018-09-07 18:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.81,20.45,20,23,1024,,,60,3.6,350,,,,,20,801,Clouds,few clouds,02d
1536346800,2018-09-07 19:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.1,19.52,19,23.13,1024,,,60,3.6,10,,,,,1,800,Clear,sky is clear,01d
